Id,Predicted
288035,1.0
288036,0.0
288037,0.0
288038,0.0
288039,0.0
288040,1.0
288041,0.0
288042,1.0
288043,1.0
288044,0.0
288045,0.0
288046,0.0
288047,0.0
288048,0.0
288049,1.0
288050,0.0
288051,1.0
288052,1.0
288053,0.0
288054,0.0
288055,1.0
288056,0.0
288057,1.0
288058,0.0
288059,0.0
288060,0.0
288061,0.0
288062,0.0
288063,0.0
288064,0.0
288065,1.0
288066,0.0
288067,0.0
288068,0.0
288069,0.0
288070,0.0
288071,0.0
288072,0.0
288073,1.0
288074,1.0
288075,0.0
288076,1.0
288077,1.0
288078,1.0
288079,1.0
288080,0.0
288081,1.0
288082,0.0
288083,1.0
288084,1.0
288085,1.0
288086,1.0
288087,0.0
288088,0.0
288089,1.0
288090,1.0
288091,0.0
288092,0.0
288093,0.0
288094,1.0
288095,1.0
288096,0.0
288097,0.0
288098,1.0
288099,0.0
288100,0.0
288101,0.0
288102,0.0
288103,0.0
288104,1.0
288105,0.0
288106,0.0
288107,0.0
288108,0.0
288109,1.0
288110,1.0
288111,0.0
288112,1.0
288113,0.0
288114,0.0
288115,0.0
288116,0.0
288117,1.0
288118,0.0
288119,1.0
288120,0.0
288121,1.0
288122,1.0
288123,0.0
288124,1.0
288125,1.0
288126,0.0
288127,0.0
288128,0.0
288129,0.0
288130,0.0
288131,1.0
288132,1.0
288133,1.0
288134,0.0
288135,1.0
288136,1.0
288137,1.0
288138,1.0
288139,1.0
288140,0.0
288141,1.0
288142,0.0
288143,0.0
288144,0.0
288145,0.0
288146,0.0
288147,0.0
288148,0.0
288149,1.0
288150,0.0
288151,1.0
288152,0.0
288153,0.0
288154,0.0
288155,0.0
288156,0.0
288157,0.0
288158,1.0
288159,0.0
288160,0.0
288161,0.0
288162,0.0
288163,1.0
288164,0.0
288165,1.0
288166,1.0
288167,1.0
288168,0.0
288169,1.0
288170,0.0
288171,0.0
288172,0.0
288173,0.0
288174,0.0
288175,0.0
288176,1.0
288177,1.0
288178,0.0
288179,1.0
288180,0.0
288181,0.0
288182,0.0
288183,0.0
288184,0.0
288185,0.0
288186,0.0
288187,1.0
288188,0.0
288189,0.0
288190,0.0
288191,0.0
288192,0.0
288193,0.0
288194,0.0
288195,0.0
288196,1.0
288197,0.0
288198,1.0
288199,0.0
288200,0.0
288201,1.0
288202,0.0
288203,1.0
288204,1.0
288205,1.0
288206,1.0
288207,0.0
288208,0.0
288209,0.0
288210,0.0
288211,0.0
288212,0.0
288213,0.0
288214,0.0
288215,0.0
288216,1.0
288217,1.0
288218,1.0
288219,1.0
288220,0.0
288221,0.0
288222,0.0
288223,0.0
288224,0.0
288225,0.0
288226,0.0
288227,0.0
288228,1.0
288229,1.0
288230,0.0
288231,1.0
288232,0.0
288233,0.0
288234,1.0
288235,1.0
288236,1.0
288237,0.0
288238,0.0
288239,1.0
288240,0.0
288241,0.0
288242,0.0
288243,0.0
288244,0.0
288245,0.0
288246,0.0
288247,0.0
288248,0.0
288249,0.0
288250,1.0
288251,0.0
288252,1.0
288253,0.0
288254,1.0
288255,0.0
288256,0.0
288257,1.0
288258,1.0
288259,0.0
288260,0.0
288261,0.0
288262,1.0
288263,0.0
288264,0.0
288265,1.0
288266,0.0
288267,0.0
288268,1.0
288269,1.0
288270,1.0
288271,1.0
288272,0.0
288273,0.0
288274,1.0
288275,1.0
288276,0.0
288277,0.0
288278,1.0
288279,0.0
288280,1.0
288281,0.0
288282,0.0
288283,0.0
288284,0.0
288285,1.0
288286,0.0
288287,1.0
288288,1.0
288289,1.0
288290,0.0
288291,1.0
288292,0.0
288293,1.0
288294,0.0
288295,1.0
288296,0.0
288297,0.0
288298,0.0
288299,0.0
288300,1.0
288301,0.0
288302,0.0
288303,1.0
288304,0.0
288305,0.0
288306,0.0
288307,1.0
288308,0.0
288309,0.0
288310,1.0
288311,0.0
288312,0.0
288313,1.0
288314,0.0
288315,0.0
288316,1.0
288317,0.0
288318,1.0
288319,0.0
288320,0.0
288321,1.0
288322,1.0
288323,0.0
288324,0.0
288325,0.0
288326,0.0
288327,0.0
288328,1.0
288329,1.0
288330,0.0
288331,0.0
288332,0.0
288333,0.0
288334,1.0
288335,0.0
288336,0.0
288337,1.0
288338,0.0
288339,0.0
288340,0.0
288341,1.0
288342,0.0
288343,1.0
288344,0.0
288345,0.0
288346,0.0
288347,0.0
288348,1.0
288349,1.0
288350,0.0
288351,0.0
288352,0.0
288353,0.0
288354,0.0
288355,0.0
288356,1.0
288357,0.0
288358,0.0
288359,0.0
288360,0.0
288361,1.0
288362,0.0
288363,1.0
288364,1.0
288365,1.0
288366,0.0
288367,0.0
288368,1.0
288369,0.0
288370,0.0
288371,0.0
288372,1.0
288373,1.0
288374,1.0
288375,0.0
288376,1.0
288377,0.0
288378,0.0
288379,0.0
288380,0.0
288381,1.0
288382,1.0
288383,0.0
288384,0.0
288385,0.0
288386,0.0
288387,1.0
288388,1.0
288389,1.0
288390,1.0
288391,0.0
288392,0.0
288393,1.0
288394,1.0
288395,1.0
288396,0.0
288397,1.0
288398,1.0
288399,0.0
288400,1.0
288401,1.0
288402,0.0
288403,0.0
288404,0.0
288405,0.0
288406,0.0
288407,1.0
288408,0.0
288409,1.0
288410,1.0
288411,0.0
288412,0.0
288413,0.0
288414,0.0
288415,1.0
288416,1.0
288417,1.0
288418,1.0
288419,0.0
288420,1.0
288421,1.0
288422,1.0
288423,0.0
288424,0.0
288425,1.0
288426,0.0
288427,1.0
288428,0.0
288429,1.0
288430,0.0
288431,0.0
288432,1.0
288433,0.0
288434,0.0
288435,1.0
288436,0.0
288437,0.0
288438,0.0
288439,1.0
288440,1.0
288441,1.0
288442,1.0
288443,1.0
288444,0.0
288445,0.0
288446,0.0
288447,0.0
288448,1.0
288449,0.0
288450,0.0
288451,0.0
288452,0.0
288453,0.0
288454,0.0
288455,1.0
288456,0.0
288457,0.0
288458,1.0
288459,1.0
288460,0.0
288461,0.0
288462,1.0
288463,0.0
288464,0.0
288465,1.0
288466,0.0
288467,0.0
288468,0.0
288469,1.0
288470,0.0
288471,0.0
288472,1.0
288473,0.0
288474,1.0
288475,1.0
288476,0.0
288477,0.0
288478,0.0
288479,1.0
288480,0.0
288481,0.0
288482,0.0
288483,1.0
288484,0.0
288485,0.0
288486,0.0
288487,1.0
288488,0.0
288489,1.0
288490,0.0
288491,0.0
288492,0.0
288493,0.0
288494,0.0
288495,1.0
288496,1.0
288497,1.0
288498,1.0
288499,1.0
288500,0.0
288501,1.0
288502,1.0
288503,1.0
288504,0.0
288505,0.0
288506,1.0
288507,0.0
288508,0.0
288509,0.0
288510,0.0
288511,1.0
288512,1.0
288513,0.0
288514,1.0
288515,0.0
288516,0.0
288517,1.0
288518,1.0
288519,1.0
288520,1.0
288521,0.0
288522,1.0
288523,1.0
288524,1.0
288525,1.0
288526,0.0
288527,0.0
288528,1.0
288529,0.0
288530,1.0
288531,0.0
288532,0.0
288533,1.0
288534,1.0
288535,1.0
288536,0.0
288537,0.0
288538,0.0
288539,0.0
288540,1.0
288541,1.0
288542,0.0
288543,0.0
288544,0.0
288545,1.0
288546,0.0
288547,1.0
288548,0.0
288549,1.0
288550,0.0
288551,0.0
288552,1.0
288553,0.0
288554,0.0
288555,0.0
288556,0.0
288557,0.0
288558,0.0
288559,0.0
288560,1.0
288561,0.0
288562,0.0
288563,0.0
288564,0.0
288565,1.0
288566,1.0
288567,0.0
288568,1.0
288569,0.0
288570,0.0
288571,0.0
288572,0.0
288573,0.0
288574,0.0
288575,0.0
288576,0.0
288577,0.0
288578,0.0
288579,0.0
288580,1.0
288581,0.0
288582,1.0
288583,0.0
288584,1.0
288585,0.0
288586,1.0
288587,0.0
288588,0.0
288589,0.0
288590,0.0
288591,1.0
288592,1.0
288593,0.0
288594,1.0
288595,0.0
288596,1.0
288597,0.0
288598,1.0
288599,1.0
288600,0.0
288601,0.0
288602,0.0
288603,1.0
288604,0.0
288605,1.0
288606,1.0
288607,1.0
288608,0.0
288609,0.0
288610,1.0
288611,0.0
288612,0.0
288613,0.0
288614,1.0
288615,0.0
288616,0.0
288617,0.0
288618,0.0
288619,1.0
288620,0.0
288621,0.0
288622,0.0
288623,0.0
288624,0.0
288625,0.0
288626,1.0
288627,0.0
288628,1.0
288629,1.0
288630,1.0
288631,1.0
288632,1.0
288633,0.0
288634,1.0
288635,1.0
288636,0.0
288637,1.0
288638,0.0
288639,0.0
288640,1.0
288641,1.0
288642,1.0
288643,0.0
288644,0.0
288645,0.0
288646,0.0
288647,0.0
288648,0.0
288649,0.0
288650,1.0
288651,0.0
288652,0.0
288653,0.0
288654,0.0
288655,0.0
288656,1.0
288657,1.0
288658,0.0
288659,1.0
288660,1.0
288661,0.0
288662,0.0
288663,1.0
288664,0.0
288665,1.0
288666,0.0
288667,1.0
288668,0.0
288669,0.0
288670,1.0
288671,1.0
288672,1.0
288673,0.0
288674,1.0
288675,0.0
288676,1.0
288677,0.0
288678,1.0
288679,0.0
288680,1.0
288681,0.0
288682,0.0
288683,1.0
288684,0.0
288685,1.0
288686,0.0
288687,0.0
288688,1.0
288689,0.0
288690,1.0
288691,0.0
288692,0.0
288693,0.0
288694,0.0
288695,0.0
288696,1.0
288697,0.0
288698,0.0
288699,0.0
288700,0.0
288701,0.0
288702,1.0
288703,0.0
288704,1.0
288705,0.0
288706,0.0
288707,1.0
288708,0.0
288709,0.0
288710,0.0
288711,0.0
288712,1.0
288713,0.0
288714,1.0
288715,0.0
288716,0.0
288717,1.0
288718,1.0
288719,1.0
288720,0.0
288721,0.0
288722,0.0
288723,0.0
288724,0.0
288725,0.0
288726,0.0
288727,0.0
288728,0.0
288729,0.0
288730,1.0
288731,0.0
288732,0.0
288733,1.0
288734,1.0
288735,0.0
288736,1.0
288737,0.0
288738,1.0
288739,1.0
288740,1.0
288741,1.0
288742,0.0
288743,1.0
288744,1.0
288745,0.0
288746,0.0
288747,0.0
288748,1.0
288749,0.0
288750,1.0
288751,0.0
288752,1.0
288753,0.0
288754,1.0
288755,0.0
288756,0.0
288757,0.0
288758,0.0
288759,0.0
288760,1.0
288761,0.0
288762,0.0
288763,0.0
288764,0.0
288765,0.0
288766,1.0
288767,0.0
288768,1.0
288769,1.0
288770,0.0
288771,0.0
288772,0.0
288773,1.0
288774,0.0
288775,0.0
288776,0.0
288777,0.0
288778,0.0
288779,0.0
288780,0.0
288781,0.0
288782,0.0
288783,0.0
288784,1.0
288785,0.0
288786,0.0
288787,0.0
288788,1.0
288789,0.0
288790,0.0
288791,0.0
288792,0.0
288793,0.0
288794,1.0
288795,0.0
288796,0.0
288797,1.0
288798,1.0
288799,0.0
288800,0.0
288801,0.0
288802,1.0
288803,0.0
288804,0.0
288805,0.0
288806,0.0
288807,0.0
288808,1.0
288809,0.0
288810,1.0
288811,0.0
288812,0.0
288813,1.0
288814,1.0
288815,0.0
288816,1.0
288817,0.0
288818,0.0
288819,1.0
288820,0.0
288821,0.0
288822,0.0
288823,0.0
288824,0.0
288825,1.0
288826,0.0
288827,1.0
288828,0.0
288829,0.0
288830,0.0
288831,0.0
288832,0.0
288833,0.0
288834,0.0
288835,0.0
288836,0.0
288837,1.0
288838,0.0
288839,0.0
288840,0.0
288841,0.0
288842,1.0
288843,1.0
288844,0.0
288845,0.0
288846,1.0
288847,0.0
288848,0.0
288849,1.0
288850,1.0
288851,0.0
288852,1.0
288853,1.0
288854,0.0
288855,0.0
288856,0.0
288857,0.0
288858,0.0
288859,1.0
288860,1.0
288861,0.0
288862,0.0
288863,1.0
288864,0.0
288865,0.0
288866,0.0
288867,1.0
288868,0.0
288869,1.0
288870,1.0
288871,0.0
288872,0.0
288873,0.0
288874,0.0
288875,1.0
288876,0.0
288877,0.0
288878,0.0
288879,0.0
288880,0.0
288881,0.0
288882,1.0
288883,0.0
288884,0.0
288885,1.0
288886,0.0
288887,0.0
288888,1.0
288889,0.0
288890,0.0
288891,0.0
288892,0.0
288893,0.0
288894,0.0
288895,0.0
288896,0.0
288897,0.0
288898,1.0
288899,0.0
288900,1.0
288901,1.0
288902,1.0
288903,0.0
288904,1.0
288905,0.0
288906,0.0
288907,0.0
288908,0.0
288909,0.0
288910,0.0
288911,0.0
288912,0.0
288913,1.0
288914,0.0
288915,0.0
288916,0.0
288917,0.0
288918,0.0
288919,0.0
288920,0.0
288921,0.0
288922,0.0
288923,0.0
288924,1.0
288925,1.0
288926,0.0
288927,1.0
288928,0.0
288929,1.0
288930,0.0
288931,0.0
288932,0.0
288933,0.0
288934,1.0
288935,0.0
288936,0.0
288937,1.0
288938,1.0
288939,1.0
288940,0.0
288941,0.0
288942,0.0
288943,0.0
288944,1.0
288945,0.0
288946,0.0
288947,0.0
288948,0.0
288949,0.0
288950,1.0
288951,0.0
288952,0.0
288953,1.0
288954,1.0
288955,0.0
288956,0.0
288957,1.0
288958,1.0
288959,0.0
288960,0.0
288961,1.0
288962,0.0
288963,1.0
288964,0.0
288965,0.0
288966,0.0
288967,0.0
288968,1.0
288969,1.0
288970,0.0
288971,0.0
288972,1.0
288973,0.0
288974,1.0
288975,0.0
288976,1.0
288977,1.0
288978,1.0
288979,0.0
288980,1.0
288981,0.0
288982,0.0
288983,0.0
288984,0.0
288985,0.0
288986,1.0
288987,1.0
288988,0.0
288989,0.0
288990,1.0
288991,1.0
288992,0.0
288993,1.0
288994,0.0
288995,0.0
288996,0.0
288997,0.0
288998,0.0
288999,0.0
289000,0.0
289001,0.0
289002,0.0
289003,1.0
289004,0.0
289005,0.0
289006,0.0
289007,0.0
289008,0.0
289009,0.0
289010,0.0
289011,1.0
289012,1.0
289013,0.0
289014,0.0
289015,0.0
289016,0.0
289017,0.0
289018,1.0
289019,0.0
289020,1.0
289021,0.0
289022,1.0
289023,1.0
289024,1.0
289025,1.0
289026,0.0
289027,0.0
289028,0.0
289029,0.0
289030,1.0
289031,0.0
289032,0.0
289033,1.0
289034,1.0
289035,0.0
289036,0.0
289037,0.0
289038,0.0
289039,1.0
289040,0.0
289041,0.0
289042,0.0
289043,0.0
289044,0.0
289045,0.0
289046,1.0
289047,0.0
289048,1.0
289049,1.0
289050,0.0
289051,0.0
289052,0.0
289053,0.0
289054,1.0
289055,0.0
289056,1.0
289057,0.0
289058,0.0
289059,0.0
289060,0.0
289061,1.0
289062,0.0
289063,0.0
289064,1.0
289065,1.0
289066,0.0
289067,1.0
289068,1.0
289069,0.0
289070,1.0
289071,0.0
289072,0.0
289073,1.0
289074,1.0
289075,1.0
289076,0.0
289077,0.0
289078,1.0
289079,0.0
289080,0.0
289081,1.0
289082,0.0
289083,0.0
289084,1.0
289085,1.0
289086,0.0
289087,0.0
289088,0.0
289089,1.0
289090,0.0
289091,0.0
289092,0.0
289093,0.0
289094,0.0
289095,0.0
289096,0.0
289097,0.0
289098,1.0
289099,0.0
289100,0.0
289101,0.0
289102,0.0
289103,0.0
289104,0.0
289105,1.0
289106,0.0
289107,0.0
289108,1.0
289109,0.0
289110,0.0
289111,1.0
289112,1.0
289113,0.0
289114,1.0
289115,1.0
289116,0.0
289117,0.0
289118,1.0
289119,0.0
289120,0.0
289121,0.0
289122,1.0
289123,1.0
289124,0.0
289125,1.0
289126,1.0
289127,0.0
289128,1.0
289129,0.0
289130,0.0
289131,0.0
289132,0.0
289133,1.0
289134,0.0
289135,1.0
289136,1.0
289137,1.0
289138,1.0
289139,1.0
289140,0.0
289141,0.0
289142,1.0
289143,0.0
289144,1.0
289145,0.0
289146,1.0
289147,0.0
289148,0.0
289149,0.0
289150,0.0
289151,0.0
289152,0.0
289153,0.0
289154,0.0
289155,0.0
289156,1.0
289157,0.0
289158,1.0
289159,0.0
289160,1.0
289161,0.0
289162,0.0
289163,1.0
289164,1.0
289165,0.0
289166,0.0
289167,1.0
289168,0.0
289169,0.0
289170,1.0
289171,0.0
289172,1.0
289173,0.0
289174,0.0
289175,1.0
289176,1.0
289177,1.0
289178,0.0
289179,0.0
289180,1.0
289181,0.0
289182,0.0
289183,1.0
289184,1.0
289185,0.0
289186,0.0
289187,0.0
289188,0.0
289189,1.0
289190,1.0
289191,1.0
289192,0.0
289193,1.0
289194,1.0
289195,1.0
289196,1.0
289197,0.0
289198,0.0
289199,0.0
289200,0.0
289201,0.0
289202,1.0
289203,0.0
289204,1.0
289205,1.0
289206,0.0
289207,1.0
289208,0.0
289209,0.0
289210,1.0
289211,0.0
289212,0.0
289213,0.0
289214,1.0
289215,0.0
289216,0.0
289217,0.0
289218,1.0
289219,1.0
289220,0.0
289221,1.0
289222,0.0
289223,1.0
289224,1.0
289225,0.0
289226,0.0
289227,1.0
289228,0.0
289229,1.0
289230,0.0
289231,1.0
289232,1.0
289233,1.0
289234,0.0
289235,0.0
289236,1.0
289237,0.0
289238,1.0
289239,0.0
289240,0.0
289241,1.0
289242,0.0
289243,0.0
289244,1.0
289245,1.0
289246,0.0
289247,1.0
289248,0.0
289249,0.0
289250,1.0
289251,1.0
289252,0.0
289253,1.0
289254,1.0
289255,0.0
289256,1.0
289257,0.0
289258,0.0
289259,1.0
289260,0.0
289261,0.0
289262,0.0
289263,0.0
289264,1.0
289265,0.0
289266,1.0
289267,0.0
289268,0.0
289269,0.0
289270,0.0
289271,0.0
289272,0.0
289273,1.0
289274,1.0
289275,1.0
289276,0.0
289277,0.0
289278,1.0
289279,0.0
289280,0.0
289281,0.0
289282,0.0
289283,1.0
289284,1.0
289285,1.0
289286,1.0
289287,0.0
289288,1.0
289289,0.0
289290,1.0
289291,0.0
289292,0.0
289293,1.0
289294,0.0
289295,0.0
289296,0.0
289297,1.0
289298,1.0
289299,1.0
289300,1.0
289301,0.0
289302,1.0
289303,0.0
289304,0.0
289305,1.0
289306,0.0
289307,0.0
289308,0.0
289309,1.0
289310,1.0
289311,0.0
289312,1.0
289313,0.0
289314,0.0
289315,1.0
289316,0.0
289317,1.0
289318,0.0
289319,1.0
289320,0.0
289321,0.0
289322,0.0
289323,0.0
289324,1.0
289325,0.0
289326,0.0
289327,1.0
289328,0.0
289329,0.0
289330,0.0
289331,0.0
289332,0.0
289333,1.0
289334,1.0
289335,1.0
289336,0.0
289337,0.0
289338,0.0
289339,0.0
289340,0.0
289341,0.0
289342,1.0
289343,0.0
289344,0.0
289345,1.0
289346,0.0
289347,0.0
289348,0.0
289349,0.0
289350,0.0
289351,0.0
289352,0.0
289353,0.0
289354,0.0
289355,1.0
289356,1.0
289357,0.0
289358,0.0
289359,1.0
289360,1.0
289361,0.0
289362,0.0
289363,0.0
289364,0.0
289365,1.0
289366,0.0
289367,0.0
289368,0.0
289369,0.0
289370,1.0
289371,0.0
289372,1.0
289373,1.0
289374,0.0
289375,0.0
289376,0.0
289377,0.0
289378,1.0
289379,0.0
289380,1.0
289381,0.0
289382,0.0
289383,0.0
289384,1.0
289385,0.0
289386,0.0
289387,1.0
289388,0.0
289389,0.0
289390,1.0
289391,0.0
289392,1.0
289393,1.0
289394,1.0
289395,1.0
289396,0.0
289397,0.0
289398,1.0
289399,0.0
289400,0.0
289401,0.0
289402,0.0
289403,1.0
289404,1.0
289405,0.0
289406,1.0
289407,0.0
289408,0.0
289409,0.0
289410,0.0
289411,0.0
289412,1.0
289413,0.0
289414,0.0
289415,0.0
289416,0.0
289417,0.0
289418,0.0
289419,0.0
289420,1.0
289421,0.0
289422,1.0
289423,0.0
289424,1.0
289425,1.0
289426,0.0
289427,0.0
289428,0.0
289429,0.0
289430,1.0
289431,0.0
289432,0.0
289433,1.0
289434,0.0
289435,0.0
289436,0.0
289437,0.0
289438,0.0
289439,0.0
289440,1.0
289441,0.0
289442,0.0
289443,0.0
289444,0.0
289445,0.0
289446,1.0
289447,1.0
289448,1.0
289449,1.0
289450,0.0
289451,0.0
289452,0.0
289453,1.0
289454,0.0
289455,0.0
289456,1.0
289457,0.0
289458,0.0
289459,1.0
289460,1.0
289461,1.0
289462,0.0
289463,0.0
289464,0.0
289465,0.0
289466,0.0
289467,1.0
289468,0.0
289469,1.0
289470,1.0
289471,0.0
289472,0.0
289473,1.0
289474,0.0
289475,0.0
289476,1.0
289477,0.0
289478,0.0
289479,0.0
289480,0.0
289481,0.0
289482,0.0
289483,0.0
289484,1.0
289485,0.0
289486,1.0
289487,1.0
289488,0.0
289489,1.0
289490,0.0
289491,1.0
289492,1.0
289493,1.0
289494,0.0
289495,0.0
289496,0.0
289497,1.0
289498,1.0
289499,0.0
289500,1.0
289501,0.0
289502,0.0
289503,0.0
289504,0.0
289505,0.0
289506,1.0
289507,1.0
289508,1.0
289509,1.0
289510,0.0
289511,0.0
289512,0.0
289513,0.0
289514,1.0
289515,1.0
289516,1.0
289517,0.0
289518,0.0
289519,1.0
289520,0.0
289521,0.0
289522,1.0
289523,0.0
289524,0.0
289525,0.0
289526,1.0
289527,0.0
289528,1.0
289529,0.0
289530,1.0
289531,1.0
289532,0.0
289533,0.0
289534,0.0
289535,0.0
289536,1.0
289537,0.0
289538,0.0
289539,0.0
289540,1.0
289541,0.0
289542,0.0
289543,0.0
289544,1.0
289545,0.0
289546,1.0
289547,0.0
289548,0.0
289549,1.0
289550,1.0
289551,0.0
289552,0.0
289553,0.0
289554,1.0
289555,0.0
289556,1.0
289557,0.0
289558,0.0
289559,1.0
289560,0.0
289561,0.0
289562,0.0
289563,1.0
289564,1.0
289565,0.0
289566,0.0
289567,0.0
289568,0.0
289569,0.0
289570,1.0
289571,1.0
289572,0.0
289573,0.0
289574,0.0
289575,1.0
289576,0.0
289577,0.0
289578,1.0
289579,1.0
289580,0.0
289581,0.0
289582,1.0
289583,1.0
289584,0.0
289585,0.0
289586,0.0
289587,0.0
289588,0.0
289589,1.0
289590,0.0
289591,0.0
289592,1.0
289593,1.0
289594,1.0
289595,0.0
289596,1.0
289597,0.0
289598,1.0
289599,0.0
289600,1.0
289601,0.0
289602,0.0
289603,1.0
289604,0.0
289605,0.0
289606,1.0
289607,0.0
289608,1.0
289609,0.0
289610,0.0
289611,0.0
289612,1.0
289613,0.0
289614,1.0
289615,0.0
289616,1.0
289617,1.0
289618,0.0
289619,0.0
289620,0.0
289621,1.0
289622,0.0
289623,0.0
289624,1.0
289625,0.0
289626,0.0
289627,0.0
289628,1.0
289629,0.0
289630,0.0
289631,0.0
289632,1.0
289633,1.0
289634,1.0
289635,0.0
289636,0.0
289637,0.0
289638,0.0
289639,0.0
289640,0.0
289641,0.0
289642,0.0
289643,0.0
289644,0.0
289645,0.0
289646,0.0
289647,0.0
289648,0.0
289649,0.0
289650,0.0
289651,0.0
289652,1.0
289653,0.0
289654,0.0
289655,0.0
289656,0.0
289657,0.0
289658,1.0
289659,1.0
289660,0.0
289661,0.0
289662,1.0
289663,0.0
289664,0.0
289665,0.0
289666,0.0
289667,0.0
289668,0.0
289669,0.0
289670,0.0
289671,1.0
289672,1.0
289673,0.0
289674,1.0
289675,0.0
289676,1.0
289677,0.0
289678,1.0
289679,1.0
289680,1.0
289681,1.0
289682,1.0
289683,0.0
289684,0.0
289685,1.0
289686,0.0
289687,1.0
289688,0.0
289689,1.0
289690,0.0
289691,0.0
289692,0.0
289693,0.0
289694,1.0
289695,1.0
289696,1.0
289697,0.0
289698,0.0
289699,1.0
289700,1.0
289701,0.0
289702,0.0
289703,1.0
289704,0.0
289705,0.0
289706,1.0
289707,0.0
289708,1.0
289709,0.0
289710,0.0
289711,0.0
289712,0.0
289713,0.0
289714,0.0
289715,1.0
289716,1.0
289717,0.0
289718,0.0
289719,0.0
289720,1.0
289721,1.0
289722,0.0
289723,0.0
289724,1.0
289725,1.0
289726,1.0
289727,1.0
289728,1.0
289729,1.0
289730,0.0
289731,1.0
289732,1.0
289733,0.0
289734,1.0
289735,1.0
289736,1.0
289737,0.0
289738,1.0
289739,0.0
289740,0.0
289741,0.0
289742,1.0
289743,0.0
289744,0.0
289745,0.0
289746,1.0
289747,1.0
289748,1.0
289749,1.0
289750,1.0
289751,1.0
289752,0.0
289753,0.0
289754,0.0
289755,1.0
289756,0.0
289757,0.0
289758,1.0
289759,0.0
289760,0.0
289761,0.0
289762,0.0
289763,0.0
289764,1.0
289765,0.0
289766,0.0
289767,1.0
289768,0.0
289769,1.0
289770,0.0
289771,1.0
289772,0.0
289773,0.0
289774,0.0
289775,0.0
289776,0.0
289777,1.0
289778,1.0
289779,0.0
289780,1.0
289781,1.0
289782,1.0
289783,0.0
289784,1.0
289785,0.0
289786,0.0
289787,1.0
289788,0.0
289789,0.0
289790,0.0
289791,0.0
289792,1.0
289793,0.0
289794,1.0
289795,1.0
289796,0.0
289797,0.0
289798,0.0
289799,1.0
289800,0.0
289801,0.0
289802,0.0
289803,1.0
289804,1.0
289805,0.0
289806,0.0
289807,1.0
289808,1.0
289809,0.0
289810,0.0
289811,0.0
289812,0.0
289813,0.0
289814,0.0
289815,0.0
289816,0.0
289817,0.0
289818,0.0
289819,1.0
289820,0.0
289821,0.0
289822,0.0
289823,0.0
289824,1.0
289825,0.0
289826,1.0
289827,0.0
289828,0.0
289829,1.0
289830,0.0
289831,0.0
289832,1.0
289833,1.0
289834,0.0
289835,1.0
289836,0.0
289837,0.0
289838,0.0
289839,0.0
289840,0.0
289841,1.0
289842,0.0
289843,0.0
289844,0.0
289845,0.0
289846,0.0
289847,0.0
289848,0.0
289849,0.0
289850,0.0
289851,0.0
289852,0.0
289853,0.0
289854,0.0
289855,0.0
289856,0.0
289857,1.0
289858,1.0
289859,0.0
289860,0.0
289861,0.0
289862,0.0
289863,0.0
289864,0.0
289865,0.0
289866,0.0
289867,1.0
289868,0.0
289869,0.0
289870,0.0
289871,1.0
289872,1.0
289873,1.0
289874,0.0
289875,0.0
289876,0.0
289877,0.0
289878,1.0
289879,0.0
289880,1.0
289881,1.0
289882,1.0
289883,1.0
289884,0.0
289885,0.0
289886,1.0
289887,1.0
289888,1.0
289889,1.0
289890,1.0
289891,0.0
289892,1.0
289893,0.0
289894,1.0
289895,0.0
289896,0.0
289897,0.0
289898,0.0
289899,0.0
289900,0.0
289901,0.0
289902,1.0
289903,1.0
289904,1.0
289905,0.0
289906,0.0
289907,0.0
289908,1.0
289909,0.0
289910,0.0
289911,0.0
289912,1.0
289913,0.0
289914,0.0
289915,0.0
289916,1.0
289917,1.0
289918,1.0
289919,1.0
289920,0.0
289921,0.0
289922,1.0
289923,0.0
289924,0.0
289925,1.0
289926,0.0
289927,0.0
289928,0.0
289929,1.0
289930,0.0
289931,0.0
289932,0.0
289933,0.0
289934,1.0
289935,0.0
289936,0.0
289937,0.0
289938,0.0
289939,0.0
289940,1.0
289941,0.0
289942,1.0
289943,0.0
289944,0.0
289945,0.0
289946,0.0
289947,1.0
289948,1.0
289949,1.0
289950,0.0
289951,1.0
289952,0.0
289953,0.0
289954,0.0
289955,0.0
289956,0.0
289957,0.0
289958,1.0
289959,1.0
289960,1.0
289961,1.0
289962,1.0
289963,0.0
289964,0.0
289965,0.0
289966,0.0
289967,1.0
289968,0.0
289969,0.0
289970,0.0
289971,1.0
289972,1.0
289973,1.0
289974,0.0
289975,0.0
289976,0.0
289977,0.0
289978,0.0
289979,0.0
289980,0.0
289981,0.0
289982,0.0
289983,0.0
289984,0.0
289985,1.0
289986,1.0
289987,0.0
289988,0.0
289989,1.0
289990,1.0
289991,0.0
289992,0.0
289993,0.0
289994,0.0
289995,1.0
289996,1.0
289997,1.0
289998,0.0
289999,0.0
290000,1.0
290001,0.0
290002,0.0
290003,1.0
290004,0.0
290005,0.0
290006,0.0
290007,0.0
290008,0.0
290009,0.0
290010,1.0
290011,1.0
290012,0.0
290013,1.0
290014,0.0
290015,0.0
290016,1.0
290017,1.0
290018,1.0
290019,0.0
290020,0.0
290021,1.0
290022,1.0
290023,0.0
290024,1.0
290025,0.0
290026,1.0
290027,0.0
290028,0.0
290029,0.0
290030,0.0
290031,1.0
290032,0.0
